,y,V1x_ib,V2x_ib,V1z_ib,V2z_ib,V1x_wt,V2x_wt,V1z_wt,V2z_wt
138,8.039476373556905,-0.4179211998249583,-0.06880920017098432,0.027912632789033193,-0.006307615882861987,-0.0021128297259046056,-0.0011567752764897635,-0.0004905191428493066,-4.430245552544096e-05
139,8.407720543643501,-0.3825221346029464,-0.06494318757133463,0.02678420740330479,-0.005946282615446515,-0.0021203845654444876,-0.0011333439251526964,-0.0005286010833938678,-4.2286485707276856e-05
140,8.797236419681894,-0.34867112316292154,-0.06113951367519593,0.025481522594341832,-0.005585510904193557,-0.0021236287318850628,-0.0011085648168662982,-0.0005733587523867264,-4.0264436664839086e-05
141,9.201788056960595,-0.31718435628745023,-0.05747226043886514,0.024100354873553546,-0.005232775637451765,-0.0021231181095747657,-0.001082916121849615,-0.0006252602154885813,-3.827678092157651e-05
142,9.604675661501183,-0.2892147514712028,-0.0540816130205902,0.022750131191979044,-0.004902491727540342,-0.0021214976391992976,-0.0010575337060410247,-0.0006829318433250205,-3.640384478747031e-05
143,10.004794946383985,-0.2644262804884636,-0.05095032253932113,0.021460520140416647,-0.004594112738263823,-0.00212405159753915,-0.001032546752563754,-0.0007463959913730101,-3.4642325016274024e-05
144,10.401049212461091,-0.24247027680438332,-0.048061875210645214,0.020243384505465367,-0.004307006401597108,-0.002139753201408477,-0.0010080701007554422,-0.0008150985267221252,-3.298862642693565e-05
145,10.792352354332477,-0.22301289571039068,-0.04540049071860995,0.019100900637376933,-0.004040452754166298,-0.002183167023500193,-0.0009842044726534479,-0.0008874319725874494,-3.1438940007282265e-05
146,11.177631837285423,-0.20574934505506587,-0.04295112929025797,0.018030742738571918,-0.003793651594835788,-0.00227729372918516,-0.0009610369782445813,-0.0009599301917406463,-2.9989311828979288e-05
147,11.555831637037603,-0.19040938965995488,-0.040699503139875665,0.017029059200003145,-0.003565736025480968,-0.0024578435876772844,-0.0009386418347715065,-0.001025914008852229,-2.8635703626349093e-05
148,11.92591513422624,-0.17675764043747894,-0.03863208847779824,0.01609196397756465,-0.003355789347941385,-0.0027796917599818985,-0.0009170812416032641,-0.0010732166610265168,-2.737404578012977e-05
149,12.286867955709731,-0.1645910813673625,-0.036736135130735204,0.015216125269845258,-0.003162863174641259,-0.003326687953412528,-0.0008964063593045795,-0.0010803626212834005,-2.6200283356799226e-05
150,12.637700754893913,-0.15373540504735372,-0.03499967176130548,0.01439886524802781,-0.0029859951852738544,-0.004226654784291659,-0.0008766583490283529,-0.0010101400751901528,-2.511041579360271e-05
151,12.977451923462308,-0.14404108015746128,-0.03341150555532374,0.01363803728544726,-0.0028242254759228503,-0.005674451000256474,-0.0008578694357815996,-0.0007987748815073227,-2.4100530774980035e-05
152,13.305190227077686,-0.135379639327489,-0.031961215986155964,0.012931836175099552,-0.002676610874211909,-0.007967602596109563,-0.0008400639661634309,-0.000337687830829729,-2.3166832817711917e-05
153,13.620017357830648,-0.12764040472519583,-0.03063914283496479,0.012278621286417327,-0.002542236927281978,-0.011561496369341345,-0.0008232594376341722,0.0005571938761620006,-2.2305667064223924e-05
154,13.921070396439164,-0.12072771205709384,-0.029436369044704577,0.01167678556674657,-0.0024202275134061623,-0.017154790459575155,-0.0008074674821204014,0.0021967723479624592,-2.1513538768904103e-05
155,14.20752417745035,-0.1145586116702563,-0.02834469923354165,0.011124676745297758,-0.0023097521944486993,-0.025820601742326817,-0.0007926947917322924,0.0051036002554627315,-2.0787128949511133e-05
156,14.478593550961612,-0.10906098898715477,-0.027356634817793556,0.010620564076047324,-0.002210031529542609,-0.039204174892989385,-0.0007789439785609605,0.01014873970664637,-2.012330666193613e-05
157,14.733535534661957,-0.10417203593172822,-0.026465346725238408,0.010162639139447349,-0.0021203406249673653,-0.05980853801039356,-0.0007662143639644769,0.018763083524853764,-1.9519138340254427e-05
158,14.971651350294863,-0.09983700779772059,-0.02566464664445363,0.009749038902689869,-0.0020400112145206443,-0.09137151738558379,-0.0007545026954967498,0.03323755210545651,-1.897189462312282e-05
159,15.192288338960907,-0.09600820866652768,-0.024948957678325456,0.009377881027091313,-0.001968432559932109,-0.1392621844176974,-0.000743803791755135,0.05708036903061741,-1.8479055065133663e-05
160,15.394841750010443,-0.09264415880597925,-0.024313285168847273,0.009047303894083083,-0.001905051440977972,-0.2106136352028026,-0.0007341111169963535,0.09526258917550881,-1.8038311103951722e-05
161,15.578756398623101,-0.08970890734511833,-0.023753188349911667,0.008755506244376633,-0.0018493714766412714,-0.31347667453401673,-0.0007254172884747906,0.15389801594554636,-1.7647567626104752e-05
162,15.743528187530783,-0.08717146201390587,-0.023264753374940928,0.008500783349931684,-0.0018009519867578953,-0.4538209602085244,-0.0007177145201686887,0.23856924179587496,-1.730494344327736e-05
163,15.88870548871324,-0.08500531462222899,-0.02284456816338515,0.008281558167822951,-0.0017594065713566814,-0.629921448724094,-0.0007109950069455321,0.35076610554335225,-1.700877095963949e-05
164,16.013890381279083,-0.08318804632436767,-0.02248969941814171,0.008096406985651228,-0.0017244015543832847,-0.8273385986820705,-0.000705251253342549,0.4838198280028366,-1.6757595278079673e-05
165,16.118739742139283,-0.08170100080555225,-0.022197672086596766,0.007944079739342951,-0.0016956544108645158,-1.0213744139636356,-0.0007004763510534227,0.6223487072919189,-1.6550172963763215e-05
166,16.202966186483707,-0.08052901660080572,-0.021966451471604972,0.007823515558114903,-0.0016729322722995059,-1.185297249638345,-0.0006966642089656407,0.7499228411964269,-1.6385470650166063e-05
167,16.26633885548293,-0.07966021205817875,-0.021794428144689588,0.007733854252569841,-0.0016560505842500666,-1.1810748643495446,-0.0006938097392212333,0.9530403360148111,-1.6262663646082886e-05
168,16.308684049056186,-0.07908581819487835,-0.021680405770819144,0.007674444479125308,-0.0016448719725007809,-0.11164512980037375,-0.0006919090023090944,1.9803768044336916,-1.6181134669838703e-05
169,16.32988570197128,-0.07880005602921811,-0.021623591920687572,0.0076448492389834775,-0.0016393053593807198,1.9373940674818602,-0.0006909593136636877,3.817171264534067,-1.6140472814016195e-05
170,16.360713483690507,-0.07838671187533439,-0.02154130930351901,0.00760199560004993,-0.001631247305423621,6.8525990670476205,-0.0006895808002066638,8.481555093564772,-1.6081537368993884e-05
171,16.41176095165834,-0.0777078483566107,-0.021405903296159094,0.007531498923941762,-0.0016179971779705887,12.235555576099106,-0.000687304273632193,14.258081789662544,-1.598443433523274e-05
172,16.462808419626175,-0.07703588550025686,-0.02127154296323094,0.007461579254280257,-0.0016048623111136616,14.912476591248248,-0.0006850353957669239,18.074485563317367,-1.5887935884851352e-05
173,16.51385588759401,-0.07637074434962658,-0.021138219027835754,0.007392234284486593,-0.0015918417006904795,15.567140236300823,-0.0006827741541550361,20.24838938707104,-1.5792037973961114e-05
174,16.564903355561842,-0.07571234700805107,-0.02100592230389049,0.007323461664020226,-0.0015789343501559953,14.90371874062178,-0.0006805205361106249,21.212963262379944,-1.569673658859806e-05
175,16.615950823529676,-0.07506061661966615,-0.020874643695156715,0.007255258999218012,-0.0015661392705556205,13.965556836375962,-0.0006782745287225978,21.97110394333587,-1.5602027744736607e-05
176,16.66699829149751,-0.07441547735073359,-0.020744374194281382,0.007187623854160099,-0.0015534554804998368,12.95034479702245,-0.0006760361188595846,22.7289268133133,-1.5507907487710085e-05
177,16.718045759465344,-0.07377685437144171,-0.020615104881849224,0.00712055375156529,-0.0015408820061361633,11.498471814306175,-0.0006738052931747743,22.92184256718904,-1.5414371892139342e-05
178,16.769093227433178,-0.07314467383817,-0.020486826925446917,0.007054046173709581,-0.0015284178811211548,9.87889407703555,-0.000671582038110624,22.823446555390614,-1.5321417061632786e-05
179,16.82014069540101,-0.07251886287620368,-0.020359531578738595,0.00698809856336778,-0.0015160621465923024,8.316728175624553,-0.0006693663399035018,22.79225937268415,-1.5229039128425053e-05
180,16.871188163368846,-0.07189934956288457,-0.02023321018055239,0.006922708324774432,-0.0015038138511387982,7.139125594919108,-0.0006671581845883301,23.71715315870012,-1.5137234253304902e-05
181,16.92223563133668,-0.07128606291118487,-0.020107854153978297,0.006857872824603288,-0.0014916720507714538,5.377227593953162,-0.0006649575580030942,23.25409159522817,-1.5045998625194142e-05
182,16.973283099304513,-0.07067893285369038,-0.019983455005476713,0.006793589392963517,-0.0014796358088927245,4.03541255797516,-0.0006627644457932667,24.22156782154932,-1.4955328461087264e-05
183,17.024330567272347,-0.07007789022698062,-0.019860004323997465,0.006729855324406991,-0.001467704196265616,2.3087255796900257,-0.0006605788334162342,23.860597281273186,-1.4865220005591152e-05
184,17.07537803524018,-0.0694828667563945,-0.01973749378010985,0.006666667878951323,-0.0014558762909825324,-1.903467683810638,-0.0006584007061455372,0.21820791301733525,-1.4775669530887007e-05
185,17.126425503208008,-0.06889379504116815,-0.019615915125142613,0.006604024283110819,-0.001444151178432793,-1.8810306896221045,-0.000656230049075227,0.07067607752776431,-1.4686673336334597e-05
